epoch,acc,loss,val_acc,val_loss
0,0.484513789396,1.01473932774,0.49990195984,1.00473667737
1,0.524688945288,0.968687548978,0.505686273968,0.994352374666
2,0.555343935013,0.928304177237,0.505156862105,1.00011083314
3,0.595291193226,0.869167454185,0.497372548664,1.03459696585
4,0.688051092528,0.718191135611,0.493392155395,1.11795673819
5,0.715919758157,0.660819586603,0.486196077459,1.17582915789
6,0.738587466742,0.613630635506,0.48301960659,1.24334216959
