epoch,acc,loss,val_acc,val_loss
0,0.461181378902,1.03686845905,0.489980390352,1.00798177714
1,0.498811673639,0.999718970761,0.503745096768,0.99375275595
2,0.516590428257,0.979541712614,0.499901959658,0.995120733093
3,0.533454877858,0.959287728753,0.508274508659,0.98783983929
4,0.582680839102,0.888564417963,0.517137253284,0.996736730688
5,0.605139641431,0.856960373818,0.515627449625,1.01258835226
6,0.623352487284,0.825343601129,0.50921568534,1.03090604451
7,0.646394600027,0.785985011523,0.505764704578,1.07157277326
